0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	177956	226031	168441	131259	140354	165947	122400	177750	0	0
0	0	175684	233552	187258	147962	151777	164277	130174	176397	0	0
0	0	190052	245283	191540	128963	158593	174204	127340	176769	0	0
0	0	185350	233900	179262	141265	168116	188936	136681	185350	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
