NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	ctrl_1nM	mir34a_1nM	ctrl_10nM	mir34a_10nM	ctrl_100nM	mir34a_100nM	NA	NA	NA
NA	NA	NA	ctrl_1nM	mir34a_1nM	ctrl_10nM	mir34a_10nM	ctrl_100nM	mir34a_100nM	NA	NA	NA
NA	NA	NA	ctrl_1nM	mir34a_1nM	ctrl_10nM	mir34a_10nM	ctrl_100nM	mir34a_100nM	NA	NA	NA
NA	NA	NA	ctrl_1nM	mir34a_1nM	ctrl_10nM	mir34a_10nM	ctrl_100nM	mir34a_100nM	NA	NA	NA
NA	NA	NA	ctrl_1nM	mir34a_1nM	ctrl_10nM	mir34a_10nM	ctrl_100nM	mir34a_100nM	NA	NA	NA
NA	NA	NA	ctrl_1nM	mir34a_1nM	ctrl_10nM	mir34a_10nM	ctrl_100nM	mir34a_100nM	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
