0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	69053	90933	64137	63140	56070	57709	56791	63266	0	0
0	0	69496	99119	74428	69837	61992	60321	60646	64224	0	0
0	0	72085	93506	67343	65277	60519	64715	54701	66607	0	0
0	0	73755	93158	67209	63725	65364	64232	61176	64818	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
