0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	50355	55928	45439	41877	42550	37182	40143	44869	0	0
0	0	51400	49943	47355	45225	39565	36644	36375	47220	0	0
0	0	48028	56165	43325	42431	38774	36256	39636	46064	0	0
0	0	45977	49904	37839	36937	38029	35821	33778	44584	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
