0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,585403,588965,599043,709212,421443,69164,0,0,0
0,0,0,808584,667724,615675,754533,481915,181970,0,0,0
0,0,0,788556,599985,600887,633367,447091,201713,0,0,0
0,0,0,801143,745429,677088,642867,486047,215906,0,0,0
0,0,0,773508,638093,665919,718751,513310,264686,0,0,0
0,0,0,651012,650870,654100,712308,397932,172193,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
