0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	338750	415102	300420	405009	378141	293422	350268	352968	0	0
0	0	348313	456385	328285	444146	408326	318334	355152	350996	0	0
0	0	335591	433198	324176	435446	425337	325316	352801	365158	0	0
0	0	313102	415711	315231	424174	378228	308534	329868	354970	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
