0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	118545	167602	120564	151215	150162	125662	133143	122163	0	0
0	0	143069	176848	123754	151912	170547	116685	140101	124926	0	0
0	0	147233	176191	119115	156543	161506	122076	138138	127530	0	0
0	0	131599	164855	124514	147685	151461	121442	115941	125218	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
